site,buddy,family,species,date,time_s,macro_algal_bites,turf_filamentous_algal_bites,live_coral_bites,dead_coral_with_algae,co_ts_scars,sponge_bites,sediment,unknown,site_code,bites_total,minutes_obs,bites_min,trophic_group,taxon_family,genus,species_epithet,sci_name,taxon_notes,site_type,cots_mean_ha,cots_max_ha,cots_15_mean,cots_15_max,HC,TUR,MAC,algal_cover,benthic_state,n_substrate_transects,obs_id,cots_mean_ha_sc,HC_sc,MAC_sc,TUR_sc
Green Rock Wall,A,Butterflyfish,8-banded,2025-10-01,190,0,0,26,0,0,0,0,0,GR,26,3.1666666666666665,8.210526315789474,Grazer,Chaetodontidae,Chaetodon,octofasciatus,Chaetodon octofasciatus,,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,267,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,A,Butterflyfish,8-banded,2025-10-01,190,0,6,17,0,0,0,0,0,GR,23,3.1666666666666665,7.2631578947368425,Grazer,Chaetodontidae,Chaetodon,octofasciatus,Chaetodon octofasciatus,,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,268,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,A,Butterflyfish,8-banded,2025-10-15,200,0,10,41,0,0,0,0,0,GR,51,3.3333333333333335,15.299999999999999,Grazer,Chaetodontidae,Chaetodon,octofasciatus,Chaetodon octofasciatus,,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,269,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,A,Butterflyfish,Weibel,2025-10-15,200,0,11,1,0,0,0,0,0,GR,12,3.3333333333333335,3.5999999999999996,Grazer,Chaetodontidae,Chaetodon,wiebeli,Chaetodon wiebeli,,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,270,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,A,Butterflyfish,8-banded,2025-10-15,120,0,5,7,0,0,0,0,2,GR,14,2,7,Grazer,Chaetodontidae,Chaetodon,octofasciatus,Chaetodon octofasciatus,,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,271,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,A,Butterflyfish,8-banded,2025-10-21,180,0,6,0,0,0,0,0,0,GR,6,3,2,Grazer,Chaetodontidae,Chaetodon,octofasciatus,Chaetodon octofasciatus,,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,272,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,A,Butterflyfish,Weibel,2025-10-21,190,0,19,4,0,0,0,0,0,GR,23,3.1666666666666665,7.2631578947368425,Grazer,Chaetodontidae,Chaetodon,wiebeli,Chaetodon wiebeli,,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,273,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,B,Butterflyfish,Weibel,2025-10-01,180,0,0,0,0,0,0,0,0,GR,0,3,0,Grazer,Chaetodontidae,Chaetodon,wiebeli,Chaetodon wiebeli,,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,274,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,B,Butterflyfish,8-banded,2025-10-01,190,5,5,8,5,0,0,0,0,GR,23,3.1666666666666665,7.2631578947368425,Grazer,Chaetodontidae,Chaetodon,octofasciatus,Chaetodon octofasciatus,,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,275,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,B,Butterflyfish,8-banded,2025-10-01,190,0,5,18,1,0,0,0,2,GR,26,3.1666666666666665,8.210526315789474,Grazer,Chaetodontidae,Chaetodon,octofasciatus,Chaetodon octofasciatus,,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,276,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,B,Butterflyfish,8-banded,2025-10-01,190,0,3,20,0,0,0,0,0,GR,23,3.1666666666666665,7.2631578947368425,Grazer,Chaetodontidae,Chaetodon,octofasciatus,Chaetodon octofasciatus,,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,277,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,B,Butterflyfish,8-banded,2025-10-15,200,0,4,33,0,0,0,3,0,GR,40,3.3333333333333335,12,Grazer,Chaetodontidae,Chaetodon,octofasciatus,Chaetodon octofasciatus,,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,278,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,B,Butterflyfish,Weibel,2025-10-15,200,2,5,1,0,0,0,0,2,GR,10,3.3333333333333335,3,Grazer,Chaetodontidae,Chaetodon,wiebeli,Chaetodon wiebeli,,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,279,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,B,Butterflyfish,8-banded,2025-10-15,120,0,5,6,0,0,0,0,0,GR,11,2,5.5,Grazer,Chaetodontidae,Chaetodon,octofasciatus,Chaetodon octofasciatus,,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,280,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,B,Butterflyfish,8-banded,2025-10-21,180,0,2,0,0,0,0,0,0,GR,2,3,0.6666666666666666,Grazer,Chaetodontidae,Chaetodon,octofasciatus,Chaetodon octofasciatus,,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,281,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,B,Butterflyfish,Weibel,2025-10-21,190,0,18,2,0,0,0,0,0,GR,20,3.1666666666666665,6.315789473684211,Grazer,Chaetodontidae,Chaetodon,wiebeli,Chaetodon wiebeli,,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,282,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Red Rock Wall,A,Parrotfish,Surf,2025-10-01,180,0,62,7,0,0,0,0,0,RR,69,3,23,Grazer,Labridae: Scarinae,Scarus,rivulatus,Scarus rivulatus,check ID,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,283,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
Red Rock Wall,A,Parrotfish,Purple,2025-10-01,210,9,40,9,0,0,0,0,0,RR,58,3.5,16.571428571428573,Grazer,Labridae: Scarinae,Scarus,globiceps,Scarus globiceps,check ID,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,284,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
Red Rock Wall,A,Parrotfish,Surf,2025-10-01,180,6,107,0,0,0,0,0,0,RR,113,3,37.666666666666664,Grazer,Labridae: Scarinae,Scarus,rivulatus,Scarus rivulatus,check ID,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,285,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
Red Rock Wall,A,Parrotfish,Surf,2025-10-07,180,0,0,0,0,0,0,0,0,RR,0,3,0,Grazer,Labridae: Scarinae,Scarus,rivulatus,Scarus rivulatus,check ID,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,286,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
Red Rock Wall,A,Parrotfish,Surf,2025-10-07,180,0,36,21,0,0,0,0,0,RR,57,3,19,Grazer,Labridae: Scarinae,Scarus,rivulatus,Scarus rivulatus,check ID,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,287,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
Red Rock Wall,A,Parrotfish,Blue-barred,2025-10-07,210,2,28,14,0,0,0,0,1,RR,45,3.5,12.857142857142858,Grazer,Labridae: Scarinae,Scarus,ghobban,Scarus ghobban,,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,288,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
Red Rock Wall,A,Parrotfish,Surf,2025-10-15,190,0,29,0,0,0,0,0,0,RR,29,3.1666666666666665,9.157894736842106,Grazer,Labridae: Scarinae,Scarus,rivulatus,Scarus rivulatus,check ID,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,289,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
Red Rock Wall,A,Parrotfish,Surf,2025-10-15,190,0,25,0,0,0,0,27,0,RR,52,3.1666666666666665,16.42105263157895,Grazer,Labridae: Scarinae,Scarus,rivulatus,Scarus rivulatus,check ID,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,290,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
Red Rock Wall,A,Parrotfish,Surf,2025-10-15,180,0,15,0,0,0,0,22,0,RR,37,3,12.333333333333334,Grazer,Labridae: Scarinae,Scarus,rivulatus,Scarus rivulatus,check ID,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,291,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
Red Rock Wall,B,Parrotfish,Surf,2025-10-01,180,0,41,14,0,0,0,0,0,RR,55,3,18.333333333333332,Grazer,Labridae: Scarinae,Scarus,rivulatus,Scarus rivulatus,check ID,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,292,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
Red Rock Wall,B,Parrotfish,Purple,2025-10-01,210,5,30,2,0,0,0,0,0,RR,37,3.5,10.571428571428571,Grazer,Labridae: Scarinae,Scarus,globiceps,Scarus globiceps,check ID,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,293,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
Red Rock Wall,B,Parrotfish,Surf,2025-10-01,180,15,88,0,0,0,0,0,0,RR,103,3,34.333333333333336,Grazer,Labridae: Scarinae,Scarus,rivulatus,Scarus rivulatus,check ID,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,294,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
Red Rock Wall,B,Parrotfish,Surf,2025-10-07,180,0,0,0,0,0,0,0,0,RR,0,3,0,Grazer,Labridae: Scarinae,Scarus,rivulatus,Scarus rivulatus,check ID,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,295,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
Red Rock Wall,B,Parrotfish,Surf,2025-10-07,180,0,23,13,0,0,0,0,0,RR,36,3,12,Grazer,Labridae: Scarinae,Scarus,rivulatus,Scarus rivulatus,check ID,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,296,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
Red Rock Wall,B,Parrotfish,Blue-barred,2025-10-07,210,5,25,9,0,0,2,0,4,RR,45,3.5,12.857142857142858,Grazer,Labridae: Scarinae,Scarus,ghobban,Scarus ghobban,,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,297,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
Red Rock Wall,B,Parrotfish,Surf,2025-10-15,190,1,20,0,0,0,0,0,1,RR,22,3.1666666666666665,6.947368421052632,Grazer,Labridae: Scarinae,Scarus,rivulatus,Scarus rivulatus,check ID,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,298,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
Red Rock Wall,B,Parrotfish,Surf,2025-10-15,190,0,35,0,0,0,0,18,0,RR,53,3.1666666666666665,16.736842105263158,Grazer,Labridae: Scarinae,Scarus,rivulatus,Scarus rivulatus,check ID,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,299,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
Red Rock Wall,B,Parrotfish,Surf,2025-10-15,180,0,11,0,0,0,0,15,0,RR,26,3,8.666666666666666,Grazer,Labridae: Scarinae,Scarus,rivulatus,Scarus rivulatus,check ID,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,300,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
Red Rock Wall,A,Rabbitfish,Virgate,2025-10-01,190,0,12,0,0,0,0,0,0,RR,12,3.1666666666666665,3.7894736842105265,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,301,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
Red Rock Wall,A,Rabbitfish,Virgate,2025-10-01,190,0,23,14,0,0,0,0,0,RR,37,3.1666666666666665,11.68421052631579,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,302,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
Red Rock Wall,A,Rabbitfish,Virgate,2025-10-01,180,1,29,0,0,0,0,0,0,RR,30,3,10,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,303,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
Red Rock Wall,A,Rabbitfish,Virgate,2025-10-07,180,18,28,0,0,0,0,0,0,RR,46,3,15.333333333333334,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,304,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
Red Rock Wall,A,Rabbitfish,Virgate,2025-10-07,180,5,49,0,0,0,0,5,0,RR,59,3,19.666666666666668,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,305,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
Red Rock Wall,A,Rabbitfish,Virgate,2025-10-07,190,9,52,6,0,0,0,0,0,RR,67,3.1666666666666665,21.157894736842106,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,306,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
Red Rock Wall,A,Rabbitfish,Virgate,2025-10-15,190,0,42,0,0,0,0,0,0,RR,42,3.1666666666666665,13.263157894736842,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,307,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
Red Rock Wall,A,Rabbitfish,Virgate,2025-10-15,180,2,65,1,0,0,0,0,0,RR,68,3,22.666666666666668,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,308,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
Red Rock Wall,A,Rabbitfish,Virgate,2025-10-15,200,0,35,0,0,0,0,0,0,RR,35,3.3333333333333335,10.5,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,309,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
Red Rock Wall,B,Rabbitfish,Virgate,2025-10-01,190,0,11,0,0,0,0,0,0,RR,11,3.1666666666666665,3.473684210526316,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,310,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
Red Rock Wall,B,Rabbitfish,Virgate,2025-10-01,190,0,32,4,0,0,0,0,0,RR,36,3.1666666666666665,11.368421052631579,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,311,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
Red Rock Wall,B,Rabbitfish,Virgate,2025-10-01,180,0,36,0,0,0,0,2,0,RR,38,3,12.666666666666666,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,312,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
Red Rock Wall,B,Rabbitfish,Virgate,2025-10-07,180,22,25,0,0,0,0,0,0,RR,47,3,15.666666666666666,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,313,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
Red Rock Wall,B,Rabbitfish,Virgate,2025-10-07,180,4,39,0,0,0,0,4,0,RR,47,3,15.666666666666666,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,314,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
Red Rock Wall,B,Rabbitfish,Virgate,2025-10-07,190,15,63,6,0,0,0,0,2,RR,86,3.1666666666666665,27.157894736842106,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,315,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
Red Rock Wall,B,Rabbitfish,Virgate,2025-10-15,190,0,47,0,0,0,0,0,0,RR,47,3.1666666666666665,14.842105263157896,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,316,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
Red Rock Wall,B,Rabbitfish,Virgate,2025-10-15,180,3,76,2,0,0,0,0,0,RR,81,3,27,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,317,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
Red Rock Wall,B,Rabbitfish,Virgate,2025-10-15,200,0,23,2,0,0,0,0,0,RR,25,3.3333333333333335,7.5,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,318,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
Red Rock Wall,A,Butterflyfish,Weibel,2025-10-01,180,0,3,8,0,0,0,0,0,RR,11,3,3.6666666666666665,Grazer,Chaetodontidae,Chaetodon,wiebeli,Chaetodon wiebeli,,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,319,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
Red Rock Wall,A,Butterflyfish,8-banded,2025-10-01,180,0,2,10,0,0,0,0,0,RR,12,3,4,Grazer,Chaetodontidae,Chaetodon,octofasciatus,Chaetodon octofasciatus,,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,320,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
Red Rock Wall,A,Butterflyfish,8-banded,2025-10-01,190,0,4,29,0,0,0,0,0,RR,33,3.1666666666666665,10.421052631578949,Grazer,Chaetodontidae,Chaetodon,octofasciatus,Chaetodon octofasciatus,,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,321,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
Red Rock Wall,A,Butterflyfish,Weibel,2025-10-07,210,0,13,20,0,0,0,0,0,RR,33,3.5,9.428571428571429,Grazer,Chaetodontidae,Chaetodon,wiebeli,Chaetodon wiebeli,,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,322,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
Red Rock Wall,A,Butterflyfish,8-banded,2025-10-07,180,0,5,3,0,0,0,0,1,RR,9,3,3,Grazer,Chaetodontidae,Chaetodon,octofasciatus,Chaetodon octofasciatus,,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,323,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
Red Rock Wall,A,Butterflyfish,8-banded,2025-10-07,190,0,6,16,0,0,0,0,0,RR,22,3.1666666666666665,6.947368421052632,Grazer,Chaetodontidae,Chaetodon,octofasciatus,Chaetodon octofasciatus,,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,324,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
Red Rock Wall,A,Butterflyfish,8-banded,2025-10-15,200,0,14,0,0,0,0,0,0,RR,14,3.3333333333333335,4.2,Grazer,Chaetodontidae,Chaetodon,octofasciatus,Chaetodon octofasciatus,,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,325,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
Red Rock Wall,A,Butterflyfish,Weibel,2025-10-15,190,1,19,3,0,0,0,0,0,RR,23,3.1666666666666665,7.2631578947368425,Grazer,Chaetodontidae,Chaetodon,wiebeli,Chaetodon wiebeli,,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,326,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
Red Rock Wall,A,Butterflyfish,8-banded,2025-10-15,200,0,20,9,0,0,0,0,0,RR,29,3.3333333333333335,8.7,Grazer,Chaetodontidae,Chaetodon,octofasciatus,Chaetodon octofasciatus,,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,327,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
Red Rock Wall,B,Butterflyfish,Weibel,2025-10-01,180,0,4,6,0,0,0,0,0,RR,10,3,3.3333333333333335,Grazer,Chaetodontidae,Chaetodon,wiebeli,Chaetodon wiebeli,,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,328,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
Red Rock Wall,B,Butterflyfish,8-banded,2025-10-01,180,1,0,7,0,0,0,0,0,RR,8,3,2.6666666666666665,Grazer,Chaetodontidae,Chaetodon,octofasciatus,Chaetodon octofasciatus,,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,329,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
Red Rock Wall,B,Butterflyfish,8-banded,2025-10-01,190,0,11,18,0,0,0,0,0,RR,29,3.1666666666666665,9.157894736842106,Grazer,Chaetodontidae,Chaetodon,octofasciatus,Chaetodon octofasciatus,,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,330,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
Red Rock Wall,B,Butterflyfish,Weibel,2025-10-07,210,0,5,21,0,0,0,0,1,RR,27,3.5,7.714285714285714,Grazer,Chaetodontidae,Chaetodon,wiebeli,Chaetodon wiebeli,,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,331,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
Red Rock Wall,B,Butterflyfish,8-banded,2025-10-07,180,2,2,5,0,0,0,0,0,RR,9,3,3,Grazer,Chaetodontidae,Chaetodon,octofasciatus,Chaetodon octofasciatus,,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,332,0.8800206808357344,0.34135995630292537,1.4493456533220874,0.6127049341456905
